sep=,
"Start date","End date",Country,ISO,Location,Latitude,Longitude,"Magnitude value","Magnitude scale","Disaster type","Disaster subtype","Associated disaster","Total deaths","Total affected","Total damage ('000 US$)","Disaster name","Disaster No."
25/08/2017,29/08/2017,"United States of America (the)",USA,"Eastern Texas (Rockport, Corpus Chrsti, Port Lavaca, Cypress area of Houston, Houston metro area, Beaumont, Port Arthur, Angelina, Aransas, Atascosa, Austin, Bastrop, Bee, Bexar, Brazoria, Brazos, Burleson, Caldwell, Calhoun, Cameron, Chambers, Colorado, Comal, DeWitt, Fayette, Fort Bend, Galveston, Goliad, Gonzales, Grimes, Guadalupe, Hardin, Harris, Jackson, Jasper, Jefferson, Jim Wells, Karnes, Kerr, Kleberg, Lavaca, Lee, Leon, Liberty, Live Oak, Madison, Matagorda, Montgomery, Newton, Nueces, Orange, Polk, Refugio, Sabine, San Jacinto, San Patricio, Trinity, Tyler, Victoria, Walker, Waller, Washington, Wharton, Willacy, Wilson), Southwestern Louisiana (Acadia, Forrest, Iberia, Lafayette, Vernon, Hackberry, Beauregard, Calcasieu, Cameron, Jefferson Davis, Vermillion, Allen, Natchitoches, Rapides, Sabine)",,,215,Kph,Storm,"Tropical cyclone",Flood,88,582024,95000000,"Hurricane Harvey",2017-0362
10/09/2017,28/09/2017,"United States of America (the)",USA,"Keys islands,  Monroe, South Florida, Jacksonville (Duval), Marco Island, Naples (Collier), Fort Lauderdale (Broward), Lakeland (Polk), Orlando (Orange), Clay (Florida), Savannah, Tybee Island (Chatham), Brunswick, St. Simons Island (Glynn), McIntosh, Camden (Georgia), Charleston, Folly Beach, the Isle of Palms, Sullivan’s Island (Charleston) Hilton Head, Beaufort, Edisto Beach (Colleton) (South Carolina)",,,300,Kph,Storm,"Tropical cyclone",Flood,58,70000,57000000,"Hurricane 'Irma'",2017-0381
26/09/2017,27/09/2017,"United States of America (the)",USA,"Floride, New Jersey",,,,Kph,Storm,"Tropical cyclone",--,4,0,0,"Hurricane 'Maria'",2017-0383
07/10/2017,08/10/2017,"United States of America (the)",USA,"Mexico Gulf, Louisiania, Mississippi (coastal areas, Biloxi), Alabama (Dauphin Island, Autauga, Chilton, Lowndes Counties), Florida, South Carolina (Pickens, Laurens, Spartanburg, Newberry, Greenville, Union), North Carolina (Polk,
Wilkes, Ashe )",,,140,Kph,Storm,"Tropical cyclone",--,0,60,250000,"Tropical depression'16/Hurricane 'Nate'",2017-0410
08/10/2017,20/10/2017,"United States of America (the)",USA,"Napa, Sonoma, Mendocino, Lake, Solano, Butte, Yuba, Nevada, Humboldt, Calavaras, Orange counties (California)",,,,Km2,Wildfire,"Land fire (Brush, Bush, Pastur",--,43,9185,13000000,"Tubbs, Atlas, Nuns Fires",2017-0434
04/12/2017,31/12/2017,"United States of America (the)",USA,"Ventura and Los Angeles counties (California)",,,,Km2,Wildfire,--,--,2,3191,2200000,'Thomas',2017-0511
31/01/2017,05/01/2018,"United States of America (the)",USA,"Georgia, North Carolina, Maryland, Virginia, New York, New Jersey, Massachusetts, Michigan, Texas, Mississippi, Missouri",,,,Kph,Storm,"Convective storm","Transport accident",22,0,1100000,,2017-0542
06/03/2017,09/03/2017,"United States of America (the)",USA,"Missouri, Iowa, Minnesota, Kansas, Arkansas, Oklahoma, Illinois",,,,Kph,Storm,"Convective storm",--,0,600,2200000,,2017-0563
25/03/2017,28/03/2017,"United States of America (the)",USA,"Texas, Oklahoma, Kansas, Kentucky, Tennessee, Mississippi, Alabama, Georgia",,,,Kph,Storm,"Convective storm",Hail,0,0,2700000,,2017-0564
/03/2018,/09/2018,"United States of America (the)",USA,,,,,Km2,Drought,Drought,--,0,0,2500000,,2017-9550
08/01/2018,14/01/2018,"United States of America (the)",USA,"Santa Barbara County (California)",,,,,Landslide,Mudslide,Flood,21,949,0,,2018-0010
14/01/2018,17/01/2018,"United States of America (the)",USA,"Plains, SouthEast, Midwest, NorthEast",,,,Kph,Storm,"Convective storm","Cold wave",16,0,0,,2018-0045
21/01/2018,24/01/2018,"United States of America (the)",USA,"Colorado, PLains and Midwest",,,,Kph,Storm,"Convective storm",--,10,0,0,,2018-0046
//1967,//1967,Uruguay,URY,"Central, West",,,,Km2,Flood,--,--,8,38063,39000,,1967-0009
/08/1986,/08/1986,Uruguay,URY,"East, South departments",,,,Km2,Flood,"Riverine flood",--,0,18500,0,,1986-0092
16/04/1991,16/04/1991,Uruguay,URY,"Artigas, Salto, Rivera departments",,,,Km2,Flood,--,--,0,1500,0,,1991-0118
12/06/1992,12/06/1992,Uruguay,URY,"Artigas, Sakto, Paysandu, Rio Negro departments",,,,Km2,Flood,"Riverine flood",--,0,4700,0,,1992-0080
08/09/1993,08/09/1993,Uruguay,URY,"Rio Negro department",,,100,Kph,Storm,--,--,0,2000,0,,1993-0078
21/12/1997,21/12/1997,Uruguay,URY," Artigas, Salto, Rivera districts",,,,Kph,Storm,--,--,1,500,0,,1997-0308
11/04/1998,08/05/1998,Uruguay,URY,"Artigas, Bella Union, Salto, Paysandu, Rivera, Mercedes, Villa Soriano, Durazno, Treinta y Tres, Vergara y Melo",,,,Km2,Flood,--,--,1,9300,5000,,1998-0040
29/06/1999,29/06/1999,Uruguay,URY,,,,,Kph,Storm,--,--,1,1000,0,,1999-0337
/06/1999,//2000,Uruguay,URY,"Artigas, Salto, Paysandu, Rio Negro, Cerro Largo, Tacuarembo, Rivera Departments",,,,Km2,Drought,Drought,Wildfire,0,0,250000,,1999-9085
16/05/2000,16/05/2000,Uruguay,URY,"Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Maldonado, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano, Tacuarembo, Treinta Y Tres provinces",,,,Km2,Flood,--,--,0,5000,0,,2000-0275
/07/2000,/07/2000,Uruguay,URY,"Paysandu, Maldonado provinces",,,-7.5,°C,"Extreme temperature ","Cold wave",--,7,400,0,,2000-0422
27/12/2000,27/12/2000,Uruguay,URY,"Canelones province",,,96,Kph,Storm,--,--,0,100,0,,2000-0840
/06/2001,/06/2001,Uruguay,URY,"Artigas, Rivera, Durazno provinces",,,,Km2,Flood,--,--,0,5000,0,,2001-0236
15/03/2002,15/03/2002,Uruguay,URY,"Canelones, Montevideo provinces",,,200,Kph,Storm,--,--,2,1500,25000,,2002-0160
01/04/2002,01/04/2002,Uruguay,URY,"Canelones, Durazno, Florida, Montevideo, Rocha, San Jose provinces",,,,Km2,Flood,--,--,0,2500,0,,2002-0240
/05/2003,/05/2003,Uruguay,URY,"Paysandu, Rivera, Salto, Treinta y Tres provinces",,,,Km2,Flood,"Riverine flood",Rain,0,200,0,,2003-0769
/07/2004,/07/2004,Uruguay,URY,"Montevideo province",,,,°C,"Extreme temperature ","Cold wave",--,0,2000,0,,2004-0331
23/08/2005,24/08/2005,Uruguay,URY,"Canelones, Montevideo, San José, Colonia, Maldonado provinces",,,175,Kph,Storm,--,--,7,12,0,,2005-0456
20/03/2007,27/04/2007,Uruguay,URY,"Colonia, Durazno, Florida, Rio Negro, Soriano provinces",-31.99,-59.12,,Km2,Flood,"Riverine flood",--,0,800,0,,2007-0135
04/05/2007,25/05/2007,Uruguay,URY,"Cerro Largo, Durazno, Florida, Montevideo, Rio Negro, Rocha, Soriano, Tacuarembo, Treinta y Tres provinces",-32.77,-55.8,104100,Km2,Flood,"Riverine flood",--,2,119200,45000,,2007-0183
/07/2007,/07/2007,Uruguay,URY,"Canelones, Colonia, Flores, Florida, Lavalleja, Maldonado, Montevideo, Rocha, San Jose, Soriano provinces",,,0,°C,"Extreme temperature ","Severe winter conditions",--,0,0,0,,2007-0263
21/11/2009,30/11/2009,Uruguay,URY,"Artigas, Cerro Largo, Paysandu, Salto, Treinta Y Tres provinces",-31.26,-56.48,43490,Km2,Flood,"Riverine flood",--,1,4000,0,,2009-0531
/07/2010,/07/2010,Uruguay,URY,"Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Maldonado, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano, Tacuarembo, Treinta Y Tres provinces",,,,°C,"Extreme temperature ","Cold wave",--,4,0,0,,2010-0294
17/08/2015,19/08/2015,Uruguay,URY,"Durazno, Treinta Y Tres, Soriano, Tacuarembo provinces",-32.632,-55.7,63707.6,Km2,Flood,"Riverine flood",--,0,2326,0,,2015-0363
14/10/2015,28/10/2015,Uruguay,URY,"Artigas, Salto, Rivera,Tacuarembó, Paysandu, Cerro Largo province",-299.56,-535.72,392899.19,Km2,Flood,--,--,0,10000,0,,2015-0498
20/12/2015,26/12/2015,Uruguay,URY,"Artigas, Cerro Largo, Paysandu, Rivera, Salto, Tacuarembo provinces",,,,Km2,Flood,"Riverine flood",--,0,16000,0,,2015-0551
12/04/2016,11/05/2016,Uruguay,URY,"All departments
Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces
",-324.34,-561.95,126653.11,Km2,Flood,--,Storm,8,10605,3000,,2016-0115
29/05/2017,14/06/2017,Uruguay,URY,"Salto, Paysandú, Artigas, Río Negro",-31.888,-57.432,87427.72,Km2,Flood,"Riverine flood",--,0,6639,0,,2017-0195
/01/2018,/03/2018,Uruguay,URY,"Tacuarembó, Salto, Durazno, Artigas, Paysandú, Rivera, Río Negro, Florida, Treinta y Tres, Maldonado, Rivera, Cerro Largo, Colonia",,,,Km2,Drought,Drought,--,0,11135,0,,2018-9103
03/08/1950,03/08/1950,"Venezuela (Bolivarian Republic of)",VEN,"El Tocuyo",,,,Richter,Earthquake,"Ground movement",--,100,0,0,,1950-0029
/05/1962,/05/1962,"Venezuela (Bolivarian Republic of)",VEN,,,,,,Landslide,Landslide,--,30,0,0,,1962-0026
29/07/1967,29/07/1967,"Venezuela (Bolivarian Republic of)",VEN,"Caracas, Macuto coast","10.35 N","66.56 W",,Richter,Earthquake,"Ground movement",--,240,81536,50000,,1967-0050
/08/1967,/08/1967,"Venezuela (Bolivarian Republic of)",VEN,"Llanos Region",,,,Km2,Flood,--,--,0,23000,4126,,1967-0052
22/12/1971,22/12/1971,"Venezuela (Bolivarian Republic of)",VEN,"Tachira, Santa Ana",,,,Vaccinated,Epidemic,"Viral disease",--,1,0,0,,1971-0062
26/11/1980,26/11/1980,"Venezuela (Bolivarian Republic of)",VEN,"San Cristobal aera (Venezuela) , Cucta area (Colombia)","8.05 N ","72.44 W",5,Richter,Earthquake,"Ground movement",--,0,186,0,,1980-0184
/04/1981,/04/1981,"Venezuela (Bolivarian Republic of)",VEN,Caracas,,,,,Landslide,Mudslide,--,20,4000,0,,1981-0044
//1981,//1981,"Venezuela (Bolivarian Republic of)",VEN,,,,5.5,Richter,Earthquake,"Ground movement",--,15,0,5000,,1981-0297
/12/1985,/12/1985,"Venezuela (Bolivarian Republic of)",VEN,"Caracas and nearby coastal areas",,,16690,Km2,Flood,--,--,38,15000,0,,1985-0138
02/06/1986,02/06/1986,"Venezuela (Bolivarian Republic of)",VEN,"Eastern Venezuela",,,6.2,Richter,Earthquake,"Ground movement",--,2,850,1000,,1986-0074
18/07/1986,18/07/1986,"Venezuela (Bolivarian Republic of)",VEN,"Churuguara area","10.770 ","69.428 W",5.9,Richter,Earthquake,"Ground movement",--,1,150,0,,1986-0182
06/09/1987,06/09/1987,"Venezuela (Bolivarian Republic of)",VEN,"Aragua, Maracay (Bario el progreso, Mata Seca, San Jose, Sacanova Godoy, Tierra Nuestra)",,,,,Landslide,Mudslide,--,96,17000,800,,1987-0156
14/10/1987,14/10/1987,"Venezuela (Bolivarian Republic of)",VEN,"Near San Pedro river (West)",,,,Km2,Flood,--,--,40,29,0,,1987-0190
25/07/1988,25/07/1988,"Venezuela (Bolivarian Republic of)",VEN,Chichirivichi,,,,Km2,Flood,"Riverine flood",--,63,480,0,,1988-0327
15/08/1988,15/08/1988,"Venezuela (Bolivarian Republic of)",VEN,"Northeastern, Northwestern",,,,Km2,Flood,"Riverine flood",--,3,5000,0,,1988-0377
/10/1988,/10/1988,"Venezuela (Bolivarian Republic of)",VEN,,,,,Kph,Storm,"Tropical cyclone",--,11,0,0,Joan,1988-0479
04/05/1989,04/05/1989,"Venezuela (Bolivarian Republic of)",VEN,"Tucacas area","11.038 ","68.270 W",5.4,Richter,Earthquake,"Ground movement",--,0,2000,0,,1989-0067
/12/1989,/12/1989,"Venezuela (Bolivarian Republic of)",VEN,,,,,Vaccinated,Epidemic,"Viral disease",--,37,0,0,"Dengue fever",1989-0558
01/01/1990,01/01/1990,"Venezuela (Bolivarian Republic of)",VEN,"Fed. Districts",,,,Vaccinated,Epidemic,"Viral disease",--,74,9506,0,"Dengue fever",1990-0113
01/01/1991,01/01/1991,"Venezuela (Bolivarian Republic of)",VEN,,,,,Vaccinated,Epidemic,"Bacterial disease",--,18,967,0,Cholera,1991-0696
/01/1992,/01/1992,"Venezuela (Bolivarian Republic of)",VEN,,,,,Vaccinated,Epidemic,"Bacterial disease",--,32,0,0,Cholera,1992-0458
06/08/1993,08/08/1993,"Venezuela (Bolivarian Republic of)",VEN,"Caracas, Miranda, Aragua states",,,95,Kph,Storm,"Tropical cyclone","Slide (land, mud, sn",100,5900,4500,Bret,1993-0059
07/10/1994,07/10/1994,"Venezuela (Bolivarian Republic of)",VEN,"Tachira state",,,,,Landslide,Landslide,--,18,518,0,,1994-0340
25/10/1994,25/10/1994,"Venezuela (Bolivarian Republic of)",VEN,Caracas,,,,Km2,Flood,--,--,26,0,0,,1994-0545
/01/1995,/01/1995,"Venezuela (Bolivarian Republic of)",VEN,,,,,Vaccinated,Epidemic,"Viral disease",--,0,32280,0,"Dengue fever",1995-0216
/06/1996,/06/1996,"Venezuela (Bolivarian Republic of)",VEN,"San Carlos de Rio Negro, Maroa, San Juan de Manapiare, San Fernando de Atabapo, Alto Orinoco, Puerto Ayacucho  regions",,,200,Km2,Flood,--,--,0,41500,0,,1996-0133
03/12/1996,05/12/1996,"Venezuela (Bolivarian Republic of)",VEN,"Coastal areas",,,,Km2,Flood,"Riverine flood",--,0,10000,0,,1996-0462
09/07/1997,09/07/1997,"Venezuela (Bolivarian Republic of)",VEN,"Cariaco, Casanai, Cumana","10.598 ","63.486 W",6.7,Richter,Earthquake,"Ground movement","Slide (land, mud, sn",80,4183,81000,,1997-0147
14/07/1997,14/07/1997,"Venezuela (Bolivarian Republic of)",VEN,"Miranda State",,,,Km2,Flood,--,--,3,18000,0,,1997-0191
10/04/1999,10/04/1999,"Venezuela (Bolivarian Republic of)",VEN,"Lara Region",,,,Km2,Flood,"Riverine flood",--,0,500,0,,1999-0124
17/08/1999,21/08/1999,"Venezuela (Bolivarian Republic of)",VEN,"Anzoategui, Delta Amacuro, Portuguesa, Bolivar, and Miranda states",,,,Km2,Flood,"Coastal flood",--,5,59368,0,,1999-0282
15/12/1999,20/12/1999,"Venezuela (Bolivarian Republic of)",VEN,"Federal district Caracas, Miranda, Vargas, Nueva Esparta, Yaracury, Falcon, Carabobo, Zulia, Tachira",,,350,Km2,Flood,"Flash flood",--,30000,483635,3160000,,1999-0547
/10/2000,/10/2000,"Venezuela (Bolivarian Republic of)",VEN,"Distrito Capital province",,,,Km2,Flood,--,--,13,20004,0,,2000-0650
12/11/2000,17/11/2000,"Venezuela (Bolivarian Republic of)",VEN,"Aragua, Carabobo, Falcon, Districto Capital, Merida, Miranda, Sucre, Trujillo, Vargas, Zulia provinces",,,77730,Km2,Flood,"Riverine flood",--,2,7000,0,,2000-0735
20/07/2002,31/07/2002,"Venezuela (Bolivarian Republic of)",VEN,"Amazonas, Apure, Barinas, Bolivar, Delta Amacuro, Merida, Monagas, Portuguesa, Trujillo provinces",,,224900,Km2,Flood,"Riverine flood",--,4,55376,3000,,2002-0445
01/06/2003,03/06/2003,"Venezuela (Bolivarian Republic of)",VEN,"Barinas, Bolivar districts (Barinas province), Cardinal Quintero district (Merida province)",,,6240,Km2,Flood,"Riverine flood","Slide (land, mud, sn",1,450,0,,2003-0713
26/08/2003,28/08/2003,"Venezuela (Bolivarian Republic of)",VEN,"Zulia province",,,,Km2,Flood,"Riverine flood",--,0,200,0,,2003-0773
08/09/2004,08/09/2004,"Venezuela (Bolivarian Republic of)",VEN,"Aragua, Distrito Capital, Miranda, Vargas provinces",,,220,Kph,Storm,"Tropical cyclone",--,5,1730,0,Ivan,2004-0462
17/11/2004,25/11/2004,"Venezuela (Bolivarian Republic of)",VEN,"Carabobo, Falcon, Miranda provinces",,,13180,Km2,Flood,"Riverine flood","Slide (land, mud, sn",35,4000,0,,2004-0676
08/01/2005,20/01/2005,"Venezuela (Bolivarian Republic of)",VEN,"Amazonas, Anzoategui, Apure, Aragua, Barinas, Bolivar, Carabobo, Cojedes, Delta Amacuro, Dependencias Federales, Falcon, Guarico, Lara, Merida, Miranda, Monagas, Nueva Esparta, Portuguesa, Sucre, Tachira, Trujillo, Yaracuy, Zulia, Vargas, Distrito Capital provinces",,,,Km2,Flood,"Riverine flood",--,3,0,1000,,2005-0021
07/02/2005,14/02/2005,"Venezuela (Bolivarian Republic of)",VEN,"Aragua, Carabobo, Distrito Capital, Falcon, Merida, Miranda, Tachira, Vargas, Yaracuy, Zulia provinces",,,,Km2,Flood,"Riverine flood","Slide (land, mud, sn",76,25042,50000,,2005-0073
08/06/2005,08/06/2005,"Venezuela (Bolivarian Republic of)",VEN,"San Juan de Los Morros area (Roscio district, Guarico province), Petare area (Sucre district, Miranda province), Distrito Capital, Cojedes provinces",,,,Km2,Flood,"Riverine flood",--,5,1650,0,,2005-0305
/06/2005,/06/2005,"Venezuela (Bolivarian Republic of)",VEN,"Amazonas, Anzoategui, Apure, Aragua, Barinas, Bolivar, Carabobo, Cojedes, Delta Amacuro, Dependencias Federales, Falcon, Guarico, Lara, Merida, Miranda, Monagas, Nueva Esparta, Portuguesa, Sucre, Tachira, Trujillo, Yaracuy, Zulia, Vargas, Distrito Capital provinces",,,,Km2,Flood,"Riverine flood",--,13,19105,0,,2005-0397
17/10/2006,17/10/2006,"Venezuela (Bolivarian Republic of)",VEN,"Tachira province",,,,Km2,Flood,"Riverine flood",--,0,135,0,,2006-0643
20/11/2008,23/11/2008,"Venezuela (Bolivarian Republic of)",VEN,"Miranda, Distrito Capital, Trujillo provinces",9.77,-66.4,61390,Km2,Flood,"Riverine flood","Slide (land, mud, sn",8,1500,0,,2008-0580
/11/2009,//2010,"Venezuela (Bolivarian Republic of)",VEN,"Amazonas, Anzoategui, Apure, Aragua, Barinas, Bolivar, Carabobo, Cojedes, Delta Amacuro, Dependencias Federales, Falcon, Guarico, Lara, Merida, Miranda, Monagas, Nueva Esparta, Portuguesa, Sucre, Tachira, Trujillo, Yaracuy, Zulia, Vargas, Distrito Capital provinces",,,,Km2,Drought,Drought,--,0,0,0,,2009-9415
24/09/2010,24/09/2010,"Venezuela (Bolivarian Republic of)",VEN,"Distrito Capital, Sucre provinces",,,,Kph,Storm,"Tropical cyclone",Flood,8,0,0,"Tropical storm Matthew",2010-0503
/01/2011,/01/2011,"Venezuela (Bolivarian Republic of)",VEN,,,,,Vaccinated,Epidemic,"Bacterial disease",--,0,118,0,Cholera,2010-0557
25/11/2010,06/12/2010,"Venezuela (Bolivarian Republic of)",VEN,"Distrito Capital, Falcon, Merida, Miranda, Nueva Esparta, Trujillo, Vargas, Zulia provinces",9.77,-66.93,180760,Km2,Flood,"Riverine flood","Slide (land, mud, sn",41,94800,170000,,2010-0616
01/12/2011,01/12/2011,"Venezuela (Bolivarian Republic of)",VEN,"Aragua, Zulia provinces",,,,Km2,Flood,"Riverine flood",--,0,1668,0,,2011-0569
15/04/2011,25/04/2011,"Venezuela (Bolivarian Republic of)",VEN,"Bolivar town (Colon district, Zulia province)",7.677,-64.77,37648,Km2,Flood,"Flash flood",--,9,0,0,,2011-0619
06/12/2011,12/12/2011,"Venezuela (Bolivarian Republic of)",VEN,"Distrito Capital, Merida, Miranda, Tachira, Zulia provinces",,,,Km2,Flood,"Riverine flood",--,8,2000,16000,,2011-0635
08/05/2012,11/05/2012,"Venezuela (Bolivarian Republic of)",VEN,"Tachira, Sucre, Bolivar provinces",,,,Km2,Flood,"Riverine flood",--,0,11000,93000,,2012-0241
